sp_notation,determinand,n_observations
SW-50450165,0061,290
SW-50450165,0072,276
SW-50450165,0085,285
SW-50450165,0111,287
SW-50450165,0135,286
SW-50450165,1183,98
SW-50450165,3021,96
SW-50450165,3267,90
SW-50450165,6396,285
SW-50450165,6515,8
SW-50450165,7668,4
SW-50450165,9901,290
SW-50450167,0061,291
SW-50450167,0072,278
SW-50450167,0085,286
SW-50450167,0111,288
SW-50450167,0135,287
SW-50450167,1183,98
SW-50450167,3021,98
SW-50450167,3267,90
SW-50450167,3527,1
SW-50450167,6396,286
SW-50450167,6515,8
SW-50450167,7668,4
SW-50450167,9901,291
SW-50450172,0061,295
SW-50450172,0072,287
SW-50450172,0085,290
SW-50450172,0111,291
SW-50450172,0135,291
SW-50450172,0180,26
SW-50450172,1183,99
SW-50450172,3021,99
SW-50450172,3267,90
SW-50450172,6396,290
SW-50450172,6515,9
SW-50450172,9901,110
SW-50450320,0061,27
SW-50450320,0076,96
SW-50450320,0077,27
SW-50450320,0111,95
SW-50450320,0113,68
SW-50450320,0114,68
SW-50450320,0116,95
SW-50450320,0117,95
SW-50450320,0118,95
SW-50450320,0119,27
SW-50450320,0135,75
SW-50450320,0162,27
SW-50450320,0180,95
SW-50450320,0192,69
SW-50450320,0348,69
SW-50450320,0714,22
SW-50450320,0731,22
SW-50450320,0733,22
SW-50450320,0736,22
SW-50450320,0746,22
SW-50450320,4621,25
SW-50450320,6399,24
SW-50450320,7668,23
SW-50450320,9011,25
SW-50450320,9013,25
SW-50450320,9015,25
SW-50450320,9017,25
SW-50450320,9019,25
SW-50450320,9686,69
SW-50450320,9901,27
SW-50450320,9924,27
SW-50459901,2927,3
SW-50459901,2928,3
SW-50459901,2929,3
SW-50459901,2930,3
SW-50459901,2931,3
SW-50459901,2932,3
SW-50459901,2933,3
SW-50459901,2934,3
SW-50459999,0050,11
SW-50459999,0052,2
SW-50459999,0061,27
SW-50459999,0062,9
SW-50459999,0076,10
SW-50459999,0085,43
SW-50459999,0092,12
SW-50459999,0099,8
SW-50459999,0106,1
SW-50459999,0108,11
SW-50459999,0111,41
SW-50459999,0116,36
SW-50459999,0117,29
SW-50459999,0118,30
SW-50459999,0119,8
SW-50459999,0135,31
SW-50459999,0158,3
SW-50459999,0162,9
SW-50459999,0172,38
SW-50459999,0180,35
SW-50459999,0183,8
SW-50459999,0192,13
SW-50459999,0205,1
SW-50459999,0207,7
SW-50459999,0209,1
SW-50459999,0211,8
SW-50459999,0235,2
SW-50459999,0237,10
SW-50459999,0239,2
SW-50459999,0241,10
SW-50459999,0664,1
SW-50459999,1066,1
SW-50459999,1181,1
SW-50459999,1183,1
SW-50459999,3106,2
SW-50459999,3164,11
SW-50459999,3267,15
SW-50459999,3372,1
SW-50459999,3401,1
SW-50459999,3408,1
SW-50459999,3409,2
SW-50459999,3410,2
SW-50459999,3683,1
SW-50459999,6050,9
SW-50459999,6051,11
SW-50459999,6057,2
SW-50459999,6396,4
SW-50459999,6450,2
SW-50459999,6452,11
SW-50459999,6455,12
SW-50459999,6458,1
SW-50459999,6460,1
SW-50459999,6462,11
SW-50459999,6515,3
SW-50459999,7434,13
SW-50459999,9901,10
SW-50459999,9924,8
SW-50510190,0061,192
SW-50510190,0085,304
SW-50510190,0092,7
SW-50510190,0111,304
SW-50510190,0135,304
SW-50510190,0172,7
SW-50510190,1181,1
SW-50510190,1183,95
SW-50510190,3267,95
SW-50510190,4883,1
SW-50510190,6515,14
SW-50510190,7668,5
SW-50510192,0085,3
SW-50510192,0111,3
SW-50510192,0135,3
SW-50510192,1181,1
SW-50510192,1183,3
SW-50510192,2927,1
SW-50510192,2928,1
SW-50510192,2929,1
SW-50510192,2930,1
SW-50510192,2931,1
SW-50510192,2932,1
SW-50510192,2933,1
SW-50510192,2934,1
SW-50510192,3267,3
SW-50520131,0061,281
SW-50520131,0085,289
SW-50520131,0092,8
SW-50520131,0111,289
SW-50520131,0135,289
SW-50520131,0172,8
SW-50520131,1183,81
SW-50520131,3267,83
SW-50520131,3527,1
SW-50520131,4883,1
SW-50520131,6515,2
SW-50520131,7668,7
SW-50520233,0050,26
SW-50520233,0061,270
SW-50520233,0072,264
SW-50520233,0085,265
SW-50520233,0108,26
SW-50520233,0111,268
SW-50520233,0135,268
SW-50520233,0738,26
SW-50520233,0911,26
SW-50520233,1183,99
SW-50520233,3021,97
SW-50520233,3164,26
SW-50520233,3211,27
SW-50520233,3267,100
SW-50520233,5561,26
SW-50520233,5562,26
SW-50520233,6050,26
SW-50520233,6057,26
SW-50520233,6396,266
SW-50520233,6452,26
SW-50520233,6455,26
SW-50520233,6462,26
SW-50520233,6515,6
SW-50520233,9091,26
SW-50520233,9094,26
SW-50520233,9522,25
SW-50520233,9814,26
SW-50520233,9819,26
SW-50520233,9901,269
SW-50520237,0061,269
SW-50520237,0072,266
SW-50520237,0085,266
SW-50520237,0111,268
SW-50520237,0135,268
SW-50520237,1183,99
SW-50520237,3021,98
SW-50520237,3267,100
SW-50520237,6396,266
SW-50520237,6515,10
SW-50520237,9901,109
SW-50530138,0061,190
SW-50530138,0076,190
SW-50530138,0077,107
SW-50530138,0085,82
SW-50530138,0111,189
SW-50530138,0113,24
SW-50530138,0114,24
SW-50530138,0116,189
SW-50530138,0117,189
SW-50530138,0118,189
SW-50530138,0119,189
SW-50530138,0158,46
SW-50530138,0162,149
SW-50530138,0163,6
SW-50530138,0164,6
SW-50530138,0180,188
SW-50530138,0192,24
SW-50530138,0211,58
SW-50530138,0237,46
SW-50530138,0241,46
SW-50530138,0348,24
SW-50530138,1183,83
SW-50530138,2348,14
SW-50530138,3267,83
SW-50530138,3683,78
SW-50530138,3722,14
SW-50530138,3723,14
SW-50530138,6450,58
SW-50530138,6455,58
SW-50530138,6515,12
SW-50530138,9686,24
SW-50530138,9901,188
SW-50530138,9924,188
SW-50530190,0061,1
SW-50530190,0085,310
SW-50530190,0092,3
SW-50530190,0111,310
SW-50530190,0135,310
SW-50530190,0172,3
SW-50530190,0348,73
SW-50530190,1183,98
SW-50530190,3267,98
SW-50530190,4838,1
SW-50530190,4883,1
SW-50530190,6051,73
SW-50530190,6515,13
SW-50530190,7668,3
SW-50530197,0061,277
SW-50530197,0062,1
SW-50530197,0076,281
SW-50530197,0077,190
SW-50530197,0085,116
SW-50530197,0111,277
SW-50530197,0113,24
SW-50530197,0114,24
SW-50530197,0116,273
SW-50530197,0117,273
SW-50530197,0118,274
SW-50530197,0119,275
SW-50530197,0135,166
SW-50530197,0158,46
SW-50530197,0162,265
SW-50530197,0163,6
SW-50530197,0164,6
SW-50530197,0180,272
SW-50530197,0192,42
SW-50530197,0211,58
SW-50530197,0237,46
SW-50530197,0241,46
SW-50530197,0301,61
SW-50530197,0348,24
SW-50530197,0664,131
SW-50530197,1183,102
SW-50530197,2348,13
SW-50530197,3021,34
SW-50530197,3023,34
SW-50530197,3267,102
SW-50530197,3683,78
SW-50530197,3722,13
SW-50530197,3723,13
SW-50530197,6450,167
SW-50530197,6455,167
SW-50530197,6515,6
SW-50530197,6841,131
SW-50530197,9686,24
SW-50530197,9901,274
SW-50530197,9924,274
SW-50539999,0061,2
SW-50539999,0076,8
SW-50539999,0085,43
SW-50539999,0092,16
SW-50539999,0111,45
SW-50539999,0116,37
SW-50539999,0117,3
SW-50539999,0118,10
SW-50539999,0135,29
SW-50539999,0172,43
SW-50539999,0180,39
SW-50539999,0207,4
SW-50539999,0664,2
SW-50539999,2348,2
SW-50539999,3722,2
SW-50539999,3723,2
SW-50539999,6054,1
SW-50539999,6059,4
SW-50539999,6396,16
SW-50539999,7434,42
SW-50539999,9901,10
SW-50540127,0052,57
SW-50540127,0061,164
SW-50540127,0076,123
SW-50540127,0077,12
SW-50540127,0085,108
SW-50540127,0111,120
SW-50540127,0116,120
SW-50540127,0117,120
SW-50540127,0118,120
SW-50540127,0119,119
SW-50540127,0135,36
SW-50540127,0158,88
SW-50540127,0162,54
SW-50540127,0163,5
SW-50540127,0164,5
SW-50540127,0172,27
SW-50540127,0180,120
SW-50540127,0211,58
SW-50540127,0235,55
SW-50540127,0237,88
SW-50540127,0239,55
SW-50540127,0241,88
SW-50540127,0301,41
SW-50540127,0535,7
SW-50540127,1183,81
SW-50540127,3267,101
SW-50540127,3408,41
SW-50540127,3409,57
SW-50540127,3410,57
SW-50540127,3683,77
SW-50540127,6450,81
SW-50540127,6455,131
SW-50540127,6460,4
SW-50540127,6515,12
SW-50540127,9901,120
SW-50540127,9924,120
SW-50540137,0050,16
SW-50540137,0061,261
SW-50540137,0108,16
SW-50540137,0135,262
SW-50540137,0180,54
SW-50540137,0192,19
SW-50540137,0535,107
SW-50540137,0911,37
SW-50540137,1183,99
SW-50540137,3164,16
SW-50540137,3267,72
SW-50540137,3527,12
SW-50540137,6050,16
SW-50540137,6057,16
SW-50540137,6452,16
SW-50540137,6455,264
SW-50540137,6462,16
SW-50540137,6515,8
SW-50540137,7668,1
SW-50540139,0061,247
SW-50540139,0135,248
SW-50540139,0180,44
SW-50540139,0192,18
SW-50540139,0535,95
SW-50540139,0911,29
SW-50540139,1183,98
SW-50540139,3267,90
SW-50540139,3527,8
SW-50540139,6455,249
SW-50540139,6515,8
SW-50540139,7668,10
SW-50540170,0061,55
SW-50540170,0072,8
SW-50540170,0076,48
SW-50540170,0077,48
SW-50540170,0085,32
SW-50540170,0111,57
SW-50540170,0116,49
SW-50540170,0117,49
SW-50540170,0118,49
SW-50540170,0119,48
SW-50540170,0135,33
SW-50540170,0162,49
SW-50540170,0180,49
SW-50540170,1183,6
SW-50540170,3021,8
SW-50540170,3267,8
SW-50540170,6396,33
SW-50540170,6515,8
SW-50540170,7887,25
SW-50540170,9901,56
SW-50540170,9924,48
SW-50540184,0061,1
SW-50540184,0085,2
SW-50540184,0111,2
SW-50540184,0135,2
SW-50540184,1183,2
SW-50540184,2927,1
SW-50540184,2928,1
SW-50540184,2929,1
SW-50540184,2930,1
SW-50540184,2931,1
SW-50540184,2932,1
SW-50540184,2933,1
SW-50540184,2934,1
SW-50540184,3267,2
SW-50540186,0061,292
SW-50540186,0085,309
SW-50540186,0111,309
SW-50540186,0135,309
SW-50540186,1183,99
SW-50540186,3267,98
SW-50540186,4838,1
SW-50540186,4883,1
SW-50540186,6515,12
SW-5054GW01,0050,55
SW-5054GW01,0052,20
SW-5054GW01,0061,57
SW-5054GW01,0062,13
SW-5054GW01,0073,8
SW-5054GW01,0076,82
SW-5054GW01,0077,62
SW-5054GW01,0099,15
SW-5054GW01,0103,8
SW-5054GW01,0105,10
SW-5054GW01,0106,20
SW-5054GW01,0108,55
SW-5054GW01,0111,81
SW-5054GW01,0116,81
SW-5054GW01,0117,81
SW-5054GW01,0118,81
SW-5054GW01,0158,56
SW-5054GW01,0162,81
SW-5054GW01,0167,2
SW-5054GW01,0171,36
SW-5054GW01,0172,81
SW-5054GW01,0175,18
SW-5054GW01,0177,55
SW-5054GW01,0179,18
SW-5054GW01,0180,74
SW-5054GW01,0182,56
SW-5054GW01,0183,55
SW-5054GW01,0192,7
SW-5054GW01,0205,20
SW-5054GW01,0207,55
SW-5054GW01,0209,20
SW-5054GW01,0211,55
SW-5054GW01,0235,20
SW-5054GW01,0237,55
SW-5054GW01,0239,20
SW-5054GW01,0241,55
SW-5054GW01,0301,48
SW-5054GW01,0483,8
SW-5054GW01,0487,8
SW-5054GW01,0491,8
SW-5054GW01,0495,8
SW-5054GW01,0499,8
SW-5054GW01,0503,7
SW-5054GW01,0507,7
SW-5054GW01,0511,8
SW-5054GW01,0527,8
SW-5054GW01,0535,7
SW-5054GW01,0539,8
SW-5054GW01,0543,7
SW-5054GW01,0547,4
SW-5054GW01,0551,8
SW-5054GW01,0555,8
SW-5054GW01,0559,8
SW-5054GW01,0562,8
SW-5054GW01,0569,8
SW-5054GW01,0570,8
SW-5054GW01,0573,8
SW-5054GW01,0576,8
SW-5054GW01,0577,8
SW-5054GW01,0578,8
SW-5054GW01,0579,8
SW-5054GW01,0581,8
SW-5054GW01,0723,7
SW-5054GW01,1049,7
SW-5054GW01,1118,7
SW-5054GW01,1119,7
SW-5054GW01,1120,3
SW-5054GW01,1200,3
SW-5054GW01,2953,2
SW-5054GW01,2957,2
SW-5054GW01,2959,2
SW-5054GW01,2960,2
SW-5054GW01,2961,2
SW-5054GW01,2962,2
SW-5054GW01,2963,2
SW-5054GW01,2964,2
SW-5054GW01,2965,2
SW-5054GW01,2967,2
SW-5054GW01,2968,2
SW-5054GW01,2969,2
SW-5054GW01,2970,2
SW-5054GW01,2972,2
SW-5054GW01,2973,2
SW-5054GW01,2975,2
SW-5054GW01,2977,2
SW-5054GW01,2978,2
SW-5054GW01,2981,2
SW-5054GW01,2982,2
SW-5054GW01,2983,2
SW-5054GW01,2984,2
SW-5054GW01,2987,2
SW-5054GW01,2988,2
SW-5054GW01,2989,2
SW-5054GW01,2990,2
SW-5054GW01,2991,2
SW-5054GW01,2993,2
SW-5054GW01,2995,2
SW-5054GW01,3001,9
SW-5054GW01,3002,9
SW-5054GW01,3004,6
SW-5054GW01,3009,7
SW-5054GW01,3086,6
SW-5054GW01,3106,2
SW-5054GW01,3113,4
SW-5054GW01,3117,14
SW-5054GW01,3118,14
SW-5054GW01,3119,8
SW-5054GW01,3130,8
SW-5054GW01,3164,55
SW-5054GW01,3169,68
SW-5054GW01,3170,7
SW-5054GW01,3267,16
SW-5054GW01,3268,7
SW-5054GW01,3269,7
SW-5054GW01,3272,7
SW-5054GW01,3282,7
SW-5054GW01,3283,7
SW-5054GW01,3290,3
SW-5054GW01,3292,7
SW-5054GW01,3328,7
SW-5054GW01,3334,7
SW-5054GW01,3341,1
SW-5054GW01,3373,7
SW-5054GW01,3377,5
SW-5054GW01,3386,15
SW-5054GW01,3399,14
SW-5054GW01,3400,14
SW-5054GW01,3408,20
SW-5054GW01,3409,20
SW-5054GW01,3410,20
SW-5054GW01,3475,11
SW-5054GW01,3545,10
SW-5054GW01,3546,10
SW-5054GW01,3547,1
SW-5054GW01,3548,10
SW-5054GW01,3549,10
SW-5054GW01,3550,10
SW-5054GW01,3551,10
SW-5054GW01,3552,9
SW-5054GW01,3555,10
SW-5054GW01,3781,7
SW-5054GW01,3784,7
SW-5054GW01,3790,10
SW-5054GW01,3791,10
SW-5054GW01,3792,10
SW-5054GW01,3811,14
SW-5054GW01,3878,5
SW-5054GW01,3925,12
SW-5054GW01,3957,2
SW-5054GW01,3958,2
SW-5054GW01,3959,2
SW-5054GW01,3962,2
SW-5054GW01,3965,2
SW-5054GW01,4064,10
SW-5054GW01,4065,10
SW-5054GW01,4084,3
SW-5054GW01,4117,7
SW-5054GW01,4201,20
SW-5054GW01,4820,5
SW-5054GW01,4821,5
SW-5054GW01,4822,5
SW-5054GW01,4994,10
SW-5054GW01,5042,1
SW-5054GW01,5046,1
SW-5054GW01,5047,1
SW-5054GW01,5050,1
SW-5054GW01,5446,4
SW-5054GW01,5563,7
SW-5054GW01,5862,1
SW-5054GW01,5883,10
SW-5054GW01,5884,10
SW-5054GW01,6030,39
SW-5054GW01,6037,20
SW-5054GW01,6038,22
SW-5054GW01,6040,30
SW-5054GW01,6045,8
SW-5054GW01,6046,17
SW-5054GW01,6047,8
SW-5054GW01,6049,10
SW-5054GW01,6050,55
SW-5054GW01,6051,55
SW-5054GW01,6052,22
SW-5054GW01,6054,39
SW-5054GW01,6057,48
SW-5054GW01,6058,38
SW-5054GW01,6059,55
SW-5054GW01,6060,28
SW-5054GW01,6061,39
SW-5054GW01,6062,48
SW-5054GW01,6063,55
SW-5054GW01,6064,42
SW-5054GW01,6373,29
SW-5054GW01,6447,7
SW-5054GW01,6448,7
SW-5054GW01,6449,10
SW-5054GW01,6450,20
SW-5054GW01,6452,55
SW-5054GW01,6453,22
SW-5054GW01,6455,55
SW-5054GW01,6458,26
SW-5054GW01,6460,33
SW-5054GW01,6462,55
SW-5054GW01,6473,29
SW-5054GW01,6487,7
SW-5054GW01,6534,6
SW-5054GW01,6538,7
SW-5054GW01,6539,7
SW-5054GW01,6615,5
SW-5054GW01,6620,8
SW-5054GW01,6628,7
SW-5054GW01,6635,7
SW-5054GW01,6640,7
SW-5054GW01,6644,2
SW-5054GW01,6648,8
SW-5054GW01,6649,7
SW-5054GW01,6656,7
SW-5054GW01,6671,1
SW-5054GW01,6672,1
SW-5054GW01,6673,1
SW-5054GW01,6693,20
SW-5054GW01,6699,22
SW-5054GW01,6715,3
SW-5054GW01,6716,7
SW-5054GW01,6760,12
SW-5054GW01,6776,7
SW-5054GW01,6830,22
SW-5054GW01,6955,6
SW-5054GW01,6971,6
SW-5054GW01,6972,6
SW-5054GW01,6976,7
SW-5054GW01,6980,6
SW-5054GW01,6987,6
SW-5054GW01,7016,29
SW-5054GW01,7025,1
SW-5054GW01,7044,35
SW-5054GW01,7053,12
SW-5054GW01,7071,7
SW-5054GW01,7135,3
SW-5054GW01,7136,22
SW-5054GW01,7137,22
SW-5054GW01,7154,7
SW-5054GW01,7159,7
SW-5054GW01,7181,7
SW-5054GW01,7531,7
SW-5054GW01,7562,1
SW-5054GW01,7668,1
SW-5054GW01,7726,8
SW-5054GW01,7859,17
SW-5054GW01,8804,7
SW-5054GW01,8806,6
SW-5054GW01,8807,6
SW-5054GW01,8864,8
SW-5054GW01,8865,8
SW-5054GW01,8887,2
SW-5054GW01,8888,2
SW-5054GW01,8889,2
SW-5054GW01,8890,2
SW-5054GW01,8891,2
SW-5054GW01,8892,2
SW-5054GW01,8893,2
SW-5054GW01,8894,2
SW-5054GW01,8896,3
SW-5054GW01,8942,1
SW-5054GW01,8995,8
SW-5054GW01,8997,7
SW-5054GW01,8998,7
SW-5054GW01,8999,4
SW-5054GW01,9000,7
SW-5054GW01,9002,7
SW-5054GW01,9050,8
SW-5054GW01,9051,8
SW-5054GW01,9052,8
SW-5054GW01,9068,10
SW-5054GW01,9073,12
SW-5054GW01,9197,8
SW-5054GW01,9247,3
SW-5054GW01,9258,8
SW-5054GW01,9338,7
SW-5054GW01,9339,10
SW-5054GW01,9341,8
SW-5054GW01,9342,8
SW-5054GW01,9343,6
SW-5054GW01,9344,6
SW-5054GW01,9345,10
SW-5054GW01,9348,14
SW-5054GW01,9350,8
SW-5054GW01,9446,20
SW-5054GW01,9447,20
SW-5054GW01,9472,3
SW-5054GW01,9474,7
SW-5054GW01,9477,8
SW-5054GW01,9479,7
SW-5054GW01,9494,8
SW-5054GW01,9519,7
SW-5054GW01,9573,16
SW-5054GW01,9584,37
SW-5054GW01,9586,7
SW-5054GW01,9606,7
SW-5054GW01,9634,7
SW-5054GW01,9669,1
SW-5054GW01,9696,39
SW-5054GW01,9715,7
SW-5054GW01,9716,7
SW-5054GW01,9756,10
SW-5054GW01,9768,8
SW-5054GW01,9769,8
SW-5054GW01,9770,8
SW-5054GW01,9771,8
SW-5054GW01,9772,8
SW-5054GW01,9773,8
SW-5054GW01,9774,8
SW-5054GW01,9811,7
SW-5054GW01,9836,7
SW-5054GW01,9839,7
SW-5054GW01,9844,7
SW-5054GW01,9845,7
SW-5054GW01,9851,7
SW-5054GW01,9860,7
SW-5054GW01,9861,10
SW-5054GW01,9862,7
SW-5054GW01,9863,7
SW-5054GW01,9883,7
SW-5054GW01,9885,22
SW-5054GW01,9888,7
SW-5054GW01,9892,4
SW-5054GW01,9901,82
SW-5054GW01,9911,7
SW-5054GW01,9924,81
SW-5054GW01,9952,1
SW-5054GW01,9959,9
SW-5054GW01,9978,7
SW-5054GW01,9979,7
SW-5054GW01,9989,8
SW-5054GW01,9990,8
SW-50550130,0061,215
SW-50550130,0076,191
SW-50550130,0077,109
SW-50550130,0085,82
SW-50550130,0111,191
SW-50550130,0113,23
SW-50550130,0114,23
SW-50550130,0116,191
SW-50550130,0117,191
SW-50550130,0118,191
SW-50550130,0119,191
SW-50550130,0135,28
SW-50550130,0158,18
SW-50550130,0162,152
SW-50550130,0163,2
SW-50550130,0164,2
SW-50550130,0180,191
SW-50550130,0182,28
SW-50550130,0192,24
SW-50550130,0211,59
SW-50550130,0235,11
SW-50550130,0237,18
SW-50550130,0239,18
SW-50550130,0241,18
SW-50550130,0301,78
SW-50550130,0348,24
SW-50550130,0729,27
SW-50550130,1183,83
SW-50550130,3267,82
SW-50550130,3683,78
SW-50550130,4820,6
SW-50550130,6051,29
SW-50550130,6450,55
SW-50550130,6455,22
SW-50550130,6458,7
SW-50550130,6460,98
SW-50550130,6515,13
SW-50550130,7668,1
SW-50550130,9686,24
SW-50550130,9901,191
SW-50550130,9924,191
SW-50550158,0061,259
SW-50550158,0062,1
SW-50550158,0076,260
SW-50550158,0077,175
SW-50550158,0085,94
SW-50550158,0111,259
SW-50550158,0113,24
SW-50550158,0114,24
SW-50550158,0116,258
SW-50550158,0117,258
SW-50550158,0118,259
SW-50550158,0119,259
SW-50550158,0135,165
SW-50550158,0158,46
SW-50550158,0162,250
SW-50550158,0163,6
SW-50550158,0164,6
SW-50550158,0180,258
SW-50550158,0192,24
SW-50550158,0211,58
SW-50550158,0237,46
SW-50550158,0241,46
SW-50550158,0301,61
SW-50550158,0348,24
SW-50550158,0664,132
SW-50550158,1183,100
SW-50550158,3021,33
SW-50550158,3023,34
SW-50550158,3267,101
SW-50550158,3683,78
SW-50550158,6450,166
SW-50550158,6455,166
SW-50550158,6515,6
SW-50550158,6841,132
SW-50550158,9686,24
SW-50550158,9901,259
SW-50550158,9924,259
SW-50550310,0052,24
SW-50550310,0061,235
SW-50550310,0062,2
SW-50550310,0076,241
SW-50550310,0077,120
SW-50550310,0085,94
SW-50550310,0106,24
SW-50550310,0111,236
SW-50550310,0113,1
SW-50550310,0114,1
SW-50550310,0116,204
SW-50550310,0117,203
SW-50550310,0118,235
SW-50550310,0119,235
SW-50550310,0135,172
SW-50550310,0158,56
SW-50550310,0162,195
SW-50550310,0163,5
SW-50550310,0164,5
SW-50550310,0172,1
SW-50550310,0180,230
SW-50550310,0192,43
SW-50550310,0211,58
SW-50550310,0237,56
SW-50550310,0239,13
SW-50550310,0241,56
SW-50550310,0301,65
SW-50550310,0348,24
SW-50550310,0664,132
SW-50550310,1183,100
SW-50550310,2348,13
SW-50550310,3021,33
SW-50550310,3023,33
SW-50550310,3267,102
SW-50550310,3377,6
SW-50550310,3408,24
SW-50550310,3409,24
SW-50550310,3410,24
SW-50550310,3683,77
SW-50550310,3722,13
SW-50550310,3723,13
SW-50550310,3878,6
SW-50550310,4820,6
SW-50550310,4821,6
SW-50550310,4822,6
SW-50550310,6450,189
SW-50550310,6455,165
SW-50550310,6458,13
SW-50550310,6460,13
SW-50550310,6515,6
SW-50550310,6841,132
SW-50550310,7668,1
SW-50550310,9686,24
SW-50550310,9901,237
SW-50550310,9924,237
SW-50550330,0061,236
SW-50550330,0085,236
SW-50550330,0111,236
SW-50550330,0135,236
SW-50550330,1183,43
SW-50550330,3267,43
SW-50550330,4883,1
SW-50550330,7668,20
SW-50550362,0061,144
SW-50550362,0076,148
SW-50550362,0077,63
SW-50550362,0085,82
SW-50550362,0111,145
SW-50550362,0116,145
SW-50550362,0117,145
SW-50550362,0118,145
SW-50550362,0119,145
SW-50550362,0135,2
SW-50550362,0158,44
SW-50550362,0162,105
SW-50550362,0163,4
SW-50550362,0164,4
SW-50550362,0172,1
SW-50550362,0180,145
SW-50550362,0211,59
SW-50550362,0237,45
SW-50550362,0241,45
SW-50550362,1183,80
SW-50550362,3267,80
SW-50550362,3683,77
SW-50550362,6450,82
SW-50550362,6455,81
SW-50550362,6515,12
SW-50550362,9901,145
SW-50550362,9924,145
SW-50550374,0061,12
SW-50550374,0085,312
SW-50550374,0092,14
SW-50550374,0111,312
SW-50550374,0135,312
SW-50550374,0172,15
SW-50550374,0348,48
SW-50550374,1181,6
SW-50550374,1183,93
SW-50550374,3267,93
SW-50550374,4838,2
SW-50550374,4883,1
SW-50550374,6051,48
SW-50550374,6515,14
SW-50550374,7668,2
SW-5055GW01,0050,53
SW-5055GW01,0052,16
SW-5055GW01,0061,28
SW-5055GW01,0062,13
SW-5055GW01,0076,66
SW-5055GW01,0077,47
SW-5055GW01,0099,13
SW-5055GW01,0103,3
SW-5055GW01,0105,11
SW-5055GW01,0106,16
SW-5055GW01,0108,53
SW-5055GW01,0111,66
SW-5055GW01,0116,66
SW-5055GW01,0117,66
SW-5055GW01,0118,66
SW-5055GW01,0158,53
SW-5055GW01,0162,66
SW-5055GW01,0167,5
SW-5055GW01,0171,37
SW-5055GW01,0172,66
SW-5055GW01,0175,14
SW-5055GW01,0177,52
SW-5055GW01,0179,17
SW-5055GW01,0180,60
SW-5055GW01,0182,53
SW-5055GW01,0183,53
SW-5055GW01,0192,6
SW-5055GW01,0205,16
SW-5055GW01,0207,53
SW-5055GW01,0209,16
SW-5055GW01,0211,53
SW-5055GW01,0235,16
SW-5055GW01,0237,53
SW-5055GW01,0239,16
SW-5055GW01,0241,53
SW-5055GW01,0301,46
SW-5055GW01,0483,8
SW-5055GW01,0487,8
SW-5055GW01,0491,8
SW-5055GW01,0495,8
SW-5055GW01,0499,8
SW-5055GW01,0503,12
SW-5055GW01,0507,12
SW-5055GW01,0511,8
SW-5055GW01,0527,7
SW-5055GW01,0535,12
SW-5055GW01,0539,8
SW-5055GW01,0543,12
SW-5055GW01,0547,7
SW-5055GW01,0551,8
SW-5055GW01,0555,8
SW-5055GW01,0559,8
SW-5055GW01,0562,7
SW-5055GW01,0569,8
SW-5055GW01,0570,8
SW-5055GW01,0573,8
SW-5055GW01,0576,8
SW-5055GW01,0577,8
SW-5055GW01,0578,8
SW-5055GW01,0579,7
SW-5055GW01,0581,8
SW-5055GW01,0714,9
SW-5055GW01,0723,12
SW-5055GW01,0731,9
SW-5055GW01,0733,9
SW-5055GW01,0736,9
SW-5055GW01,0746,9
SW-5055GW01,0772,8
SW-5055GW01,1049,10
SW-5055GW01,1085,10
SW-5055GW01,1118,12
SW-5055GW01,1119,12
SW-5055GW01,1200,5
SW-5055GW01,2921,1
SW-5055GW01,2922,1
SW-5055GW01,2923,1
SW-5055GW01,2924,1
SW-5055GW01,2925,1
SW-5055GW01,2926,1
SW-5055GW01,2942,1
SW-5055GW01,2943,1
SW-5055GW01,2944,1
SW-5055GW01,2953,2
SW-5055GW01,2955,1
SW-5055GW01,2957,2
SW-5055GW01,2959,2
SW-5055GW01,2960,2
SW-5055GW01,2961,2
SW-5055GW01,2962,2
SW-5055GW01,2963,2
SW-5055GW01,2964,2
SW-5055GW01,2965,2
SW-5055GW01,2967,2
SW-5055GW01,2968,2
SW-5055GW01,2969,2
SW-5055GW01,2970,2
SW-5055GW01,2972,2
SW-5055GW01,2973,2
SW-5055GW01,2975,2
SW-5055GW01,2977,2
SW-5055GW01,2981,2
SW-5055GW01,2982,2
SW-5055GW01,2983,2
SW-5055GW01,2984,2
SW-5055GW01,2987,2
SW-5055GW01,2988,2
SW-5055GW01,2989,2
SW-5055GW01,2990,2
SW-5055GW01,2991,2
SW-5055GW01,2993,2
SW-5055GW01,2995,2
SW-5055GW01,3001,14
SW-5055GW01,3002,14
SW-5055GW01,3004,9
SW-5055GW01,3009,12
SW-5055GW01,3086,9
SW-5055GW01,3106,2
SW-5055GW01,3113,7
SW-5055GW01,3117,18
SW-5055GW01,3118,18
SW-5055GW01,3119,9
SW-5055GW01,3130,11
SW-5055GW01,3164,53
SW-5055GW01,3169,58
SW-5055GW01,3170,6
SW-5055GW01,3267,17
SW-5055GW01,3268,10
SW-5055GW01,3269,10
SW-5055GW01,3272,10
SW-5055GW01,3282,10
SW-5055GW01,3283,10
SW-5055GW01,3290,5
SW-5055GW01,3292,10
SW-5055GW01,3328,10
SW-5055GW01,3334,10
SW-5055GW01,3341,3
SW-5055GW01,3342,10
SW-5055GW01,3343,10
SW-5055GW01,3373,10
